surgery,age,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,outcome,surgical_lesion,cp_data,lesion_1_site,lesion_1_type,lesion_1_subtype,lesion_1_specific,num_lesions
1,0,38.1,66.0,12.0,0.0,1.0,5,1,1,1,0.0,1.0,0.0,3.0,3.0,2.0,44.0,6.0,1,3.6,2,1,1,1,3,1,2,0
0,0,39.1,72.0,52.0,2.0,2.0,6,1,2,3,1.0,0.0,0.0,5.0,0.0,1.0,50.0,7.8,0,2.3,2,1,0,1,3,2,4,0
1,0,37.2,42.0,12.0,2.0,2.0,4,1,1,1,2.0,2.0,0.0,5.0,0.0,2.0,45.0,7.0,0,2.3,2,0,0,3,3,1,2,0
0,1,38.0,92.0,28.0,1.0,2.0,6,1,5,1,1.0,2.0,0.0,7.2,2.0,0.0,37.0,6.1,3,2.3,0,0,1,2,2,0,0,1
1,0,38.2,76.0,28.0,0.0,2.0,4,1,1,0,0.0,1.0,1.0,5.0,0.0,1.0,46.0,81.0,3,2.0,2,1,0,1,3,2,5,0
1,0,37.6,96.0,48.0,0.0,2.0,1,1,0,1,2.0,1.0,2.0,4.5,0.0,2.0,45.0,6.8,0,2.3,0,1,0,4,1,0,6,0
1,1,38.2,128.0,36.0,0.0,1.0,1,0,4,0,2.0,2.0,0.0,5.0,0.0,2.0,53.0,7.8,2,4.7,0,0,1,5,4,0,0,0
0,0,37.5,48.0,24.0,0.0,2.0,0,2,3,2,1.0,1.0,0.0,5.0,1.0,2.0,45.0,7.5,0,2.3,2,0,0,2,2,0,0,1
1,0,37.6,64.0,21.0,1.0,2.0,6,1,2,1,0.0,0.0,0.0,5.0,3.0,2.0,40.0,7.0,3,2.3,2,1,1,3,1,0,3,0
0,0,39.4,110.0,35.0,0.0,1.0,3,2,3,1,2.0,1.0,0.0,5.0,1.0,2.0,55.0,8.7,0,2.3,2,0,0,2,2,0,0,1
1,0,39.9,72.0,60.0,1.0,2.0,5,0,0,0,3.0,2.0,0.0,5.0,0.0,1.0,46.0,6.1,1,2.3,2,1,0,1,3,2,4,0
0,0,38.4,48.0,16.0,1.0,2.0,4,1,5,1,0.0,1.0,2.0,5.5,0.0,2.0,49.0,6.8,0,2.3,2,0,0,2,2,0,0,1
1,0,38.6,42.0,34.0,2.0,2.0,1,2,2,1,0.0,1.0,0.0,5.0,2.0,2.0,48.0,7.2,0,2.3,2,1,0,4,3,2,4,0
1,1,38.3,130.0,60.0,0.0,1.0,0,1,2,0,1.0,1.0,0.0,5.0,1.0,2.0,50.0,70.0,0,2.3,2,1,0,4,3,2,4,0
1,0,38.1,60.0,12.0,0.0,1.0,2,1,3,0,2.0,2.0,1.0,2.0,1.0,2.0,51.0,65.0,0,2.3,2,1,0,4,3,2,4,0
0,0,37.8,60.0,42.0,0.0,2.0,0,1,3,2,1.0,1.0,0.0,5.0,1.0,2.0,45.0,7.5,0,2.3,2,0,0,2,2,0,0,1
1,0,38.3,72.0,30.0,0.0,1.0,2,0,1,1,2.0,1.0,0.0,5.0,1.0,2.0,43.0,7.0,1,3.9,2,1,1,4,3,2,4,0
1,0,37.8,48.0,12.0,0.0,2.0,4,1,3,1,1.0,0.0,0.0,5.0,2.0,2.0,37.0,5.5,1,1.3,2,0,1,3,3,1,5,0
1,0,38.2,64.0,25.0,0.0,2.0,0,2,3,2,1.0,1.0,0.0,5.0,1.0,2.0,45.0,7.5,0,2.3,0,0,0,3,0,0,0,0
0,0,37.7,48.0,25.0,2.0,2.0,4,1,5,3,0.0,0.0,0.0,5.0,1.0,2.0,45.0,76.0,0,2.3,2,0,0,2,2,0,0,1
0,0,37.7,96.0,30.0,0.0,1.0,1,0,0,0,3.0,2.0,1.0,4.0,0.0,2.0,66.0,7.5,0,2.3,0,1,0,3,1,0,3,0
0,0,37.2,108.0,12.0,0.0,1.0,1,0,2,0,1.0,1.0,2.0,6.0,1.0,2.0,52.0,8.2,2,7.4,1,1,1,1,1,0,6,0
1,0,37.2,60.0,25.0,2.0,2.0,4,1,1,1,2.0,1.0,0.0,5.0,0.0,2.0,43.0,6.6,0,2.3,2,1,0,1,1,0,7,0
1,0,38.2,64.0,28.0,1.0,2.0,4,1,1,3,1.0,1.0,0.0,5.0,0.0,1.0,49.0,8.6,1,6.6,2,1,1,1,1,0,1,0
1,0,38.2,100.0,30.0,0.0,1.0,1,0,0,0,3.0,2.0,2.0,5.0,0.0,1.0,52.0,6.6,0,2.3,2,1,0,5,3,1,2,0
0,0,38.2,104.0,24.0,0.0,1.0,2,0,4,0,2.0,1.0,2.0,5.0,1.0,2.0,73.0,8.4,0,2.3,1,1,0,6,3,2,4,0
0,0,38.3,112.0,16.0,0.0,1.0,5,0,3,2,0.0,0.0,1.0,5.0,1.0,2.0,51.0,6.0,1,1.0,1,0,1,7,1,0,3,0
1,0,37.8,72.0,25.0,0.0,1.0,0,1,0,1,0.0,1.0,0.0,5.0,2.0,0.0,56.0,80.0,3,2.0,2,1,0,4,3,2,4,0
0,0,38.6,52.0,25.0,1.0,2.0,4,1,1,1,1.0,0.0,0.0,5.0,2.0,2.0,32.0,6.6,3,5.0,2,0,1,2,2,0,0,1
1,1,39.2,146.0,96.0,0.0,2.0,0,2,3,2,1.0,1.0,0.0,5.0,1.0,2.0,45.0,7.5,0,2.3,0,1,0,1,3,2,8,0
1,0,38.2,88.0,25.0,0.0,1.0,3,0,0,1,2.0,0.0,2.0,5.0,0.0,2.0,63.0,6.5,2,2.3,0,1,0,3,1,0,3,0
0,1,39.0,150.0,72.0,0.0,2.0,0,2,3,2,1.0,1.0,0.0,5.0,1.0,2.0,47.0,8.5,0,0.1,2,1,1,8,4,0,0,0
0,0,38.0,60.0,12.0,0.0,2.0,2,1,1,1,0.0,0.0,0.0,5.0,3.0,2.0,47.0,7.0,0,2.3,2,0,0,4,3,2,4,0
1,0,38.2,120.0,25.0,0.0,0.0,1,1,4,0,3.0,0.0,0.0,5.0,1.0,2.0,52.0,67.0,1,2.0,1,1,0,4,1,0,3,0
1,0,35.4,140.0,24.0,0.0,1.0,1,0,4,0,1.0,1.0,0.0,5.0,1.0,2.0,57.0,69.0,2,2.0,1,1,0,4,1,0,3,0
0,0,38.2,120.0,25.0,0.0,1.0,1,0,0,0,3.0,0.0,0.0,5.0,0.0,2.0,60.0,6.5,2,2.3,0,1,0,4,1,0,3,0
1,0,37.9,60.0,15.0,0.0,2.0,1,0,0,0,3.0,1.0,1.0,5.0,0.0,2.0,65.0,7.5,0,2.3,2,1,1,1,0,0,3,0
0,0,37.5,48.0,16.0,1.0,2.0,4,1,5,3,0.0,0.0,0.0,5.0,2.0,2.0,37.0,6.5,0,2.3,2,0,0,2,2,0,0,1
1,0,38.9,80.0,44.0,0.0,1.0,2,0,2,1,2.0,1.0,1.0,7.0,1.0,0.0,54.0,6.5,2,2.3,0,1,0,6,3,2,4,0
0,0,37.2,84.0,48.0,0.0,1.0,5,0,4,3,1.0,0.0,1.0,5.0,3.0,0.0,73.0,5.5,1,4.1,0,0,1,3,0,0,0,0
0,0,38.6,46.0,25.0,1.0,2.0,6,1,5,1,1.0,0.0,0.0,5.0,1.0,2.0,49.0,9.1,3,1.6,2,0,1,4,3,2,4,0
1,0,37.4,84.0,36.0,1.0,2.0,2,0,1,1,1.0,1.0,0.0,5.0,0.0,2.0,45.0,7.5,2,2.3,0,1,1,6,1,0,7,0
0,0,38.2,64.0,25.0,1.0,2.0,2,1,5,1,0.0,1.0,0.0,5.0,3.0,2.0,43.0,7.7,0,2.3,2,0,0,4,3,2,4,0
0,0,38.6,40.0,20.0,0.0,2.0,0,1,3,2,1.0,1.0,0.0,5.0,1.0,2.0,41.0,6.4,0,2.3,2,0,1,4,3,2,4,0
0,0,40.3,114.0,36.0,0.0,1.0,4,0,2,1,2.0,1.0,0.0,7.0,2.0,2.0,57.0,8.1,2,4.5,1,1,1,6,4,0,0,0
1,1,38.6,160.0,20.0,0.0,2.0,5,1,1,1,3.0,2.0,0.0,5.0,0.0,2.0,38.0,7.5,1,2.3,0,1,1,6,3,2,4,0
1,0,38.2,64.0,25.0,0.0,2.0,0,2,3,2,1.0,1.0,0.0,5.0,1.0,2.0,24.0,6.7,0,2.3,2,1,0,4,3,2,5,0
1,0,38.2,64.0,36.0,2.0,2.0,6,1,0,1,2.0,1.0,1.0,5.0,1.0,2.0,42.0,7.7,0,2.3,0,1,0,4,1,0,7,0
1,0,38.2,64.0,20.0,0.0,1.0,2,2,0,0,2.0,1.0,0.0,5.0,0.0,1.0,53.0,5.9,2,2.3,0,1,1,4,1,0,3,0
0,0,38.2,96.0,25.0,0.0,1.0,2,0,0,0,3.0,0.0,1.0,5.0,0.0,2.0,60.0,7.5,0,2.3,0,1,0,3,1,0,3,0
0,0,37.8,48.0,32.0,1.0,2.0,2,1,2,3,1.0,0.0,0.0,5.0,0.0,2.0,37.0,6.7,0,2.3,2,0,0,1,3,1,2,0
0,0,38.5,60.0,25.0,2.0,2.0,4,1,5,4,1.0,1.0,0.0,5.0,2.0,0.0,44.0,7.7,0,2.3,2,0,0,2,2,0,0,1
1,0,37.8,88.0,22.0,2.0,2.0,6,1,1,2,1.0,1.0,0.0,5.0,0.0,2.0,64.0,8.0,3,6.0,0,1,1,4,1,0,3,0
0,0,38.2,130.0,16.0,0.0,1.0,1,0,2,0,3.0,0.0,0.0,5.0,1.0,2.0,65.0,82.0,1,2.0,1,0,0,1,1,0,7,0
1,0,39.0,64.0,36.0,0.0,2.0,1,0,1,1,1.0,0.0,1.0,7.0,0.0,2.0,44.0,7.5,2,5.0,2,1,1,1,3,2,8,0
1,0,38.2,60.0,36.0,0.0,2.0,2,1,1,1,1.0,0.0,0.0,5.0,1.0,1.0,26.0,72.0,1,1.0,2,1,0,1,1,0,1,0
0,0,37.9,72.0,25.0,1.0,2.0,5,0,1,1,0.0,0.0,2.0,2.0,1.0,1.0,58.0,74.0,3,2.0,2,1,0,1,0,1,5,0
0,0,38.4,54.0,24.0,1.0,2.0,4,1,5,1,0.0,1.0,0.0,5.0,1.0,2.0,49.0,7.2,3,2.3,2,0,1,4,3,2,4,0
0,0,38.2,52.0,16.0,1.0,2.0,2,1,3,2,1.0,1.0,2.0,5.5,1.0,2.0,55.0,7.2,0,2.3,2,0,0,1,3,1,2,0
0,0,38.0,48.0,12.0,1.0,2.0,4,1,5,1,1.0,0.0,0.0,5.0,1.0,2.0,42.0,6.3,1,4.1,2,0,1,4,3,2,4,0
0,0,37.0,60.0,20.0,0.0,2.0,0,1,1,2,2.0,1.0,1.0,4.5,0.0,1.0,43.0,7.6,0,2.3,1,1,1,1,1,0,7,0
1,0,37.8,48.0,28.0,1.0,2.0,4,1,5,4,0.0,1.0,0.0,5.0,2.0,0.0,46.0,5.9,1,7.0,2,0,1,2,2,0,0,1
1,0,37.7,56.0,25.0,0.0,2.0,0,2,3,2,1.0,1.0,0.0,5.0,1.0,2.0,45.0,7.5,0,2.3,0,1,0,1,3,2,8,0
1,0,38.1,52.0,24.0,1.0,2.0,5,1,4,1,0.0,1.0,2.0,7.0,2.0,2.0,54.0,7.5,1,2.6,0,1,1,1,3,2,5,0
1,1,38.2,64.0,25.0,0.0,2.0,0,2,3,2,1.0,1.0,0.0,5.0,1.0,2.0,37.0,4.9,0,2.3,0,1,0,0,3,1,2,0
1,1,39.7,100.0,25.0,0.0,1.0,5,0,2,1,1.0,1.0,0.0,5.0,1.0,2.0,48.0,57.0,1,2.0,1,1,0,5,4,0,0,0
1,0,37.6,38.0,20.0,0.0,1.0,4,1,1,1,1.0,1.0,0.0,5.0,1.0,2.0,37.0,68.0,0,2.3,2,1,0,4,1,0,3,0
0,0,38.7,52.0,20.0,2.0,2.0,4,1,5,3,0.0,0.0,0.0,5.0,2.0,0.0,33.0,77.0,0,2.3,2,0,0,2,2,0,0,1
1,0,38.2,64.0,25.0,0.0,1.0,2,3,0,1,2.0,2.0,1.0,5.0,0.0,2.0,46.0,5.9,0,2.3,0,1,0,4,2,1,3,0
1,0,37.5,96.0,18.0,1.0,1.0,3,0,1,0,1.0,1.0,2.0,5.0,1.0,1.0,69.0,8.9,2,2.3,2,1,1,1,1,0,1,0
1,0,36.4,98.0,35.0,0.0,1.0,1,1,4,1,1.0,1.0,0.0,5.0,0.0,1.0,47.0,6.4,2,3.6,0,1,1,1,1,0,3,0
1,0,37.3,40.0,25.0,0.0,1.0,4,1,2,1,1.0,2.0,0.0,5.0,1.0,2.0,36.0,7.5,2,2.0,2,1,0,4,3,2,4,0
1,1,38.1,100.0,80.0,0.0,2.0,6,1,1,0,0.0,1.0,0.0,5.0,2.0,2.0,36.0,5.7,0,2.3,2,1,0,4,3,2,4,0
1,0,38.0,64.0,24.0,0.0,1.0,3,0,0,2,3.0,0.0,0.0,5.0,1.0,2.0,68.0,7.8,0,2.3,0,1,0,4,1,0,3,0
1,0,37.8,60.0,80.0,1.0,1.0,6,0,2,1,2.0,1.0,1.0,5.5,0.0,2.0,40.0,4.5,1,2.3,2,1,1,7,1,0,9,0
0,0,38.0,54.0,30.0,2.0,1.0,2,3,1,3,1.0,1.0,1.0,5.0,1.0,1.0,45.0,6.2,0,2.3,2,0,0,3,2,0,0,0
1,0,38.2,88.0,40.0,0.0,1.0,1,0,0,0,2.0,2.0,0.0,5.0,0.0,2.0,50.0,7.7,2,1.4,0,1,1,3,1,0,3,0
0,0,38.2,40.0,16.0,0.0,2.0,0,1,3,2,1.0,1.0,0.0,5.0,1.0,2.0,50.0,7.0,1,3.9,1,1,1,1,1,0,1,0
0,0,39.0,64.0,40.0,1.0,2.0,5,1,1,1,1.0,1.0,0.0,5.0,1.0,2.0,42.0,7.5,1,2.3,2,0,1,7,2,0,0,0
0,0,38.3,42.0,10.0,1.0,2.0,4,1,5,3,0.0,1.0,0.0,5.0,1.0,2.0,38.0,61.0,0,2.3,2,0,0,2,2,0,0,1
0,0,38.0,52.0,16.0,0.0,2.0,0,2,2,2,1.0,1.0,2.0,1.0,2.0,0.0,53.0,86.0,0,2.3,2,1,0,1,0,1,5,0
0,0,40.3,114.0,36.0,0.0,1.0,4,0,2,1,2.0,1.0,0.0,7.0,2.0,2.0,57.0,8.1,2,4.5,0,1,1,4,1,0,3,0
0,0,38.8,50.0,20.0,0.0,2.0,4,1,5,3,0.0,1.0,0.0,5.0,1.0,0.0,42.0,6.2,0,2.3,2,0,0,2,2,0,0,1
0,0,38.2,64.0,25.0,0.0,1.0,4,1,0,1,2.0,0.0,0.0,5.0,0.0,2.0,38.0,6.5,0,2.3,0,1,0,4,1,0,3,0
0,0,37.5,48.0,30.0,0.0,2.0,2,1,3,4,0.0,0.0,0.0,5.0,2.0,0.0,48.0,8.6,0,2.3,2,0,0,2,2,0,0,1
1,0,37.3,48.0,20.0,0.0,2.0,6,1,1,1,2.0,1.0,0.0,5.0,1.0,2.0,41.0,69.0,0,2.3,2,1,0,4,1,0,3,0
0,0,38.2,84.0,36.0,0.0,2.0,2,1,3,1,0.0,1.0,0.0,5.0,1.0,2.0,44.0,8.5,0,2.3,2,1,0,4,3,2,4,0
1,0,38.1,88.0,32.0,0.0,1.0,1,1,2,1,2.0,1.0,2.0,1.0,0.0,2.0,55.0,60.0,0,2.3,1,0,0,4,1,0,3,0
0,0,37.7,44.0,40.0,2.0,2.0,2,1,5,1,1.0,0.0,0.0,5.0,2.0,2.0,41.0,60.0,0,2.3,2,0,0,2,2,0,0,1
0,0,39.6,108.0,51.0,0.0,1.0,3,0,2,0,2.0,0.0,1.0,5.0,1.0,2.0,59.0,8.0,1,2.6,2,0,1,3,0,0,0,0
1,0,38.2,40.0,16.0,0.0,1.0,4,1,5,1,1.0,1.0,0.0,5.0,2.0,0.0,34.0,66.0,0,2.3,2,0,0,2,2,0,0,1
1,0,38.2,60.0,20.0,0.0,1.0,1,0,0,0,1.0,1.0,0.0,5.0,0.0,2.0,45.0,7.5,0,2.3,1,1,0,4,1,0,3,0
0,0,38.3,40.0,16.0,0.0,2.0,4,1,2,2,1.0,1.0,0.0,5.0,1.0,2.0,37.0,57.0,0,2.3,2,0,0,2,2,0,0,1
1,1,38.0,140.0,68.0,1.0,2.0,4,1,1,1,1.0,1.0,0.0,5.0,3.0,0.0,39.0,5.3,0,2.3,2,1,0,6,3,2,4,0
1,0,37.8,52.0,24.0,1.0,1.0,2,1,4,0,0.0,1.0,2.0,5.7,3.0,2.0,48.0,6.6,3,3.7,0,1,0,7,4,0,0,0
1,0,38.2,70.0,36.0,1.0,2.0,2,0,2,1,1.0,1.0,0.0,5.0,0.0,2.0,36.0,7.3,0,2.3,2,1,0,4,3,2,10,0
1,0,38.3,52.0,96.0,0.0,1.0,2,1,3,2,1.0,0.0,0.0,5.0,2.0,2.0,43.0,6.1,0,2.3,2,1,1,4,1,0,7,0
0,0,37.3,50.0,32.0,1.0,2.0,2,1,5,1,1.0,1.0,0.0,5.0,2.0,2.0,44.0,7.0,0,2.3,2,0,0,2,2,0,0,1
1,0,38.7,60.0,32.0,0.0,1.0,6,0,4,0,3.0,1.0,0.0,5.0,0.0,2.0,53.0,64.0,2,2.0,1,1,0,4,1,0,3,0
1,1,38.4,84.0,40.0,0.0,1.0,6,1,1,1,2.0,0.0,0.0,5.0,1.0,2.0,36.0,6.6,1,2.8,0,1,1,1,1,0,3,0
1,0,38.2,70.0,16.0,0.0,0.0,5,0,2,1,1.0,1.0,0.0,5.0,0.0,2.0,60.0,7.5,0,2.3,0,1,0,1,3,2,5,0
1,0,38.3,40.0,16.0,0.0,2.0,0,1,5,1,1.0,1.0,0.0,5.0,1.0,2.0,38.0,58.0,3,2.0,2,1,0,4,3,2,4,0
1,0,38.2,40.0,25.0,2.0,2.0,4,1,5,1,0.0,0.0,0.0,5.0,1.0,2.0,39.0,56.0,0,2.3,2,1,0,4,3,2,4,0
1,0,36.8,60.0,28.0,0.0,2.0,0,2,3,2,1.0,1.0,0.0,5.0,1.0,2.0,45.0,7.5,0,10.0,0,1,1,4,1,0,3,0
1,0,38.4,44.0,24.0,0.0,2.0,1,2,0,0,2.0,1.0,0.0,5.0,0.0,2.0,50.0,77.0,0,2.3,2,1,0,4,1,0,3,0
0,0,38.2,64.0,40.0,0.0,2.0,4,1,1,1,1.0,1.0,0.0,5.0,1.0,2.0,45.0,70.0,0,2.3,2,0,0,2,2,0,0,1
1,0,38.0,44.0,12.0,1.0,2.0,4,1,1,1,2.0,1.0,0.0,5.0,0.0,2.0,42.0,65.0,0,2.3,2,1,0,4,1,0,3,0
0,0,39.5,64.0,25.0,0.0,1.0,1,0,1,0,2.0,1.0,2.0,5.5,0.0,2.0,45.0,6.7,3,2.3,1,1,0,3,1,0,3,0
1,0,36.5,78.0,30.0,1.0,2.0,4,1,0,1,0.0,1.0,0.0,5.0,1.0,2.0,34.0,75.0,1,1.0,2,1,0,4,3,2,5,0
0,0,38.1,56.0,20.0,2.0,2.0,6,1,5,1,0.0,0.0,0.0,5.0,1.0,2.0,46.0,70.0,0,2.3,2,0,0,2,2,0,0,1
1,0,39.4,54.0,66.0,1.0,2.0,6,1,2,1,1.0,0.0,0.0,5.0,1.0,1.0,39.0,6.0,1,2.3,2,1,1,1,1,0,9,0
1,0,38.3,80.0,40.0,0.0,2.0,3,0,4,1,0.0,1.0,1.0,5.0,2.0,1.0,67.0,10.2,1,1.0,1,1,0,1,1,0,1,0
0,0,38.7,40.0,28.0,2.0,2.0,4,1,1,3,0.0,1.0,0.0,5.0,2.0,2.0,39.0,62.0,3,1.0,2,0,0,2,2,0,0,1
1,0,38.2,64.0,24.0,1.0,2.0,2,1,4,0,2.0,1.0,0.0,5.0,0.0,1.0,45.0,7.5,3,2.0,0,1,1,4,1,0,3,0
0,0,37.6,48.0,20.0,0.0,2.0,1,1,5,3,2.0,1.0,0.0,5.0,2.0,0.0,37.0,5.5,0,2.3,1,1,0,1,1,0,3,0
1,0,38.0,42.0,68.0,0.0,2.0,4,1,1,1,1.0,1.0,1.0,5.0,0.0,1.0,41.0,7.6,0,2.3,2,1,0,1,1,0,3,0
1,0,38.7,64.0,25.0,0.0,2.0,2,1,0,0,1.0,1.0,0.0,5.0,1.0,2.0,33.0,6.5,1,2.3,2,1,0,4,3,2,10,0
1,0,37.4,50.0,32.0,0.0,1.0,0,1,4,0,0.0,1.0,0.0,5.0,2.0,2.0,45.0,7.9,1,1.0,2,1,1,1,1,0,1,0
1,0,37.4,84.0,20.0,0.0,2.0,2,1,2,1,2.0,1.0,0.0,5.0,1.0,2.0,31.0,61.0,0,1.0,1,0,0,1,1,0,1,0
1,0,38.4,49.0,25.0,0.0,2.0,4,1,3,2,0.0,1.0,0.0,5.0,1.0,2.0,44.0,7.6,0,2.3,2,1,0,1,1,0,9,0
1,0,37.8,30.0,12.0,0.0,2.0,0,2,3,2,1.0,1.0,0.0,5.0,1.0,2.0,45.0,7.5,0,2.3,0,1,0,1,3,2,8,0
0,0,37.6,88.0,36.0,0.0,2.0,4,1,1,1,1.0,0.0,2.0,1.5,1.0,2.0,44.0,6.0,0,2.3,0,1,0,5,4,0,0,0
0,0,37.9,40.0,24.0,1.0,2.0,4,1,2,1,0.0,1.0,0.0,5.0,1.0,2.0,40.0,5.7,0,2.3,2,1,0,3,2,0,0,0
1,0,38.2,100.0,25.0,0.0,2.0,1,0,0,0,1.0,1.0,0.0,5.0,3.0,2.0,59.0,6.3,0,2.3,0,1,0,3,1,0,3,0
1,1,38.1,136.0,48.0,0.0,1.0,2,1,0,3,2.0,1.0,1.0,4.4,3.0,2.0,33.0,4.9,1,2.9,0,1,1,1,1,0,3,0
1,0,38.2,64.0,25.0,0.0,1.0,2,0,0,1,2.0,2.0,1.0,5.0,0.0,2.0,46.0,5.9,0,2.3,0,1,0,4,2,1,3,0
1,0,38.0,48.0,25.0,1.0,2.0,4,1,5,4,3.0,1.0,1.0,5.0,0.0,2.0,45.0,7.5,0,2.3,2,1,0,4,3,2,4,0
0,0,38.0,56.0,25.0,1.0,2.0,2,1,5,3,0.0,0.0,0.0,5.0,2.0,0.0,42.0,71.0,0,2.3,2,0,0,2,2,0,0,1
0,0,38.0,60.0,32.0,1.0,2.0,0,1,1,1,1.0,0.0,0.0,5.0,1.0,2.0,50.0,7.0,3,1.0,2,0,0,2,2,0,0,1
1,0,38.1,44.0,9.0,0.0,2.0,4,1,2,4,0.0,0.0,0.0,5.0,0.0,2.0,31.0,7.3,0,2.3,2,0,0,7,3,1,2,0
0,0,36.0,42.0,30.0,0.0,2.0,5,1,3,2,1.0,1.0,0.0,5.0,1.0,2.0,64.0,6.8,0,2.3,0,0,0,5,4,0,0,0
1,0,38.2,120.0,25.0,0.0,1.0,3,0,0,0,3.0,1.0,0.0,5.0,0.0,2.0,57.0,4.5,2,3.9,0,1,1,4,1,0,3,0
1,0,37.8,48.0,28.0,1.0,2.0,4,0,5,4,0.0,1.0,0.0,5.0,2.0,0.0,46.0,5.9,1,7.0,2,0,1,2,2,0,0,1
1,0,37.1,84.0,40.0,0.0,1.0,3,1,2,0,3.0,2.0,1.0,2.0,0.0,2.0,75.0,81.0,0,2.3,1,0,0,5,4,0,0,0
0,0,38.2,80.0,32.0,0.0,1.0,6,1,2,1,2.0,1.0,0.0,5.0,1.0,2.0,50.0,80.0,0,2.3,2,1,0,2,2,0,0,1
1,0,38.2,48.0,25.0,1.0,1.0,2,1,1,0,3.0,0.0,2.0,2.0,0.0,2.0,42.0,71.0,0,2.3,2,1,0,4,3,2,4,0
0,0,38.0,44.0,12.0,2.0,2.0,2,1,1,0,2.0,0.0,1.0,6.5,2.0,1.0,33.0,6.5,0,2.3,0,1,0,1,1,0,7,0
1,0,38.3,132.0,25.0,0.0,1.0,3,0,2,0,1.0,1.0,2.0,6.2,0.0,1.0,57.0,8.0,0,5.2,2,1,1,1,3,2,5,0
0,0,38.7,48.0,24.0,0.0,2.0,0,2,5,3,1.0,0.0,0.0,5.0,2.0,2.0,34.0,63.0,0,2.3,2,0,0,2,2,0,0,1
0,0,38.9,44.0,14.0,0.0,2.0,4,1,2,1,1.0,1.0,0.0,5.0,1.0,2.0,33.0,64.0,0,2.3,2,0,0,2,2,0,0,1
1,0,39.3,64.0,25.0,0.0,1.0,3,0,4,0,1.0,0.0,2.0,4.0,0.0,1.0,75.0,7.5,2,4.3,0,1,1,1,1,0,6,0
1,0,38.2,100.0,25.0,0.0,1.0,1,0,3,0,3.0,1.0,0.0,2.0,1.0,2.0,68.0,64.0,2,2.0,2,1,0,1,1,0,7,0
0,0,38.6,48.0,20.0,0.0,2.0,4,1,5,1,1.0,1.0,0.0,5.0,1.0,2.0,50.0,7.3,3,2.3,2,0,1,4,3,2,4,0
0,0,38.8,48.0,40.0,1.0,2.0,2,1,1,1,3.0,1.0,0.0,5.0,1.0,2.0,41.0,65.0,0,2.3,2,1,0,3,3,1,2,0
0,0,38.0,48.0,20.0,0.0,1.0,1,1,5,0,1.0,1.0,0.0,5.0,1.0,2.0,49.0,8.3,3,2.3,2,0,1,3,2,0,0,0
0,0,38.6,52.0,20.0,1.0,2.0,4,1,1,1,1.0,0.0,0.0,5.0,2.0,2.0,36.0,6.6,3,5.0,2,0,1,2,2,0,0,1
1,0,37.8,60.0,24.0,1.0,2.0,2,0,3,0,3.0,1.0,2.0,2.0,1.0,2.0,52.0,75.0,0,2.3,1,1,0,1,1,0,3,0
