surgery,age,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,outcome,surgical_lesion,cp_data,lesion_1_site,lesion_1_type,lesion_1_subtype,lesion_1_specific,num_lesions
0,0,-0.013103826105759605,-0.9661928453261786,-0.29501697598614235,1,2,2,1,4,1,0,1,0,-0.17909658335624615,3,1,-0.32788047702418927,-0.6250298357943739,0,-0.07146297746040578,2,0,0,4,3,2,4,0
0,0,0.5685369188515582,-1.1613947983359696,-0.6412680414437255,1,2,0,1,1,1,1,1,0,0.6617120818082781,2,1,-0.5270542110921417,-0.6748041062226989,0,-0.1558124924036079,2,0,1,4,3,2,4,0
0,0,3.040510084920162,1.5135949280945002,0.348020717006512,0,1,0,0,2,1,2,1,0,1.5390776454582158,2,2,1.0663356614514778,-0.6097146756625815,1,0.9266729493674848,1,1,1,6,4,0,0,0
1,1,0.5685369188515582,3.176426379659387,-0.6412680414437255,0,1,4,1,1,1,3,2,1,0.08898733887012401,0,2,-0.8258148121940704,-0.2865647968817629,0,-0.25422025983734337,0,1,1,6,3,2,4,0
1,0,0.16138839738144298,-0.6553156609031779,-0.7649291362500052,1,2,0,1,1,1,1,1,1,0.06461607321318127,1,1,-2.2200309506697375,-0.6633177361238547,0,0.12535255740706516,2,1,0,4,3,2,5,0
1,0,0.626700993347289,-0.2938305627368983,0.348020717006512,2,2,5,1,0,1,2,1,1,1.112580496461718,1,1,-0.4274673440581655,-0.6250298357943739,0,-0.22610375485627632,0,1,0,4,1,0,7,0
1,0,0.5394548816036877,0.16887036291593963,-0.6412680414437255,1,1,2,1,0,0,2,1,1,1.015095433833947,0,1,0.6679881933155729,-0.6939480563874393,1,0.026944789973330004,0,1,1,4,1,0,3,0
0,0,0.5394548816036877,0.8629217513951968,-0.17135588117986264,0,1,2,0,0,0,3,0,1,0.19865803432636608,0,2,1.3650962625534064,-0.6441737859591142,0,-0.07146297746040578,0,1,0,3,1,0,3,0
0,0,-0.5947445710630878,-0.8722067198029458,0.10069852739395259,1,2,2,1,2,2,2,0,0,0.8932391055492334,0,2,-0.9254016792280466,-0.6633177361238547,0,0.6173913945757444,2,0,0,1,3,1,2,0
0,0,0.4231267326122262,-0.43842460200341016,-0.46814250871493396,2,2,0,1,4,3,1,1,0,0.9297960040346478,2,0,-0.22829360999021303,-0.6250298357943739,0,0.8282651819337493,2,0,0,2,2,0,0,1
1,0,-0.5947445710630878,0.573733672862173,-0.5176069466374459,2,2,5,1,1,1,2,1,1,0.4423706908957935,0,1,1.7634437306893114,-0.6135434656955295,2,1.9810418861575103,0,1,1,4,1,0,3,0
0,0,-0.013103826105759605,2.0919710851605475,-0.8885902310562849,0,1,1,0,2,0,3,0,0,-1.3854742333749104,0,2,1.8630305977232875,2.219761158686055,0,-0.8306086119492241,1,0,0,1,1,0,7,0
1,0,1.150177663808876,-0.2938305627368983,0.348020717006512,0,2,1,0,1,1,1,0,1,1.5390776454582158,0,2,-0.22829360999021303,-0.63268741586027,1,1.2781292616308266,2,1,1,1,3,2,8,0
1,0,-0.5947445710630878,-0.43842460200341016,0.348020717006512,0,2,2,1,1,1,1,0,0,-1.227061006604783,1,1,-2.020857216601785,1.8368821553912464,0,-1.5335212364759077,2,1,0,1,1,0,1,0
0,0,-0.44933438482375576,-0.004642484203874523,-0.3692136328699103,1,2,4,0,1,1,0,0,2,-1.5073305616596242,1,1,1.165922528485454,1.913457956050208,2,-0.8306086119492241,2,1,0,1,0,1,5,0
0,0,0.27771654637289417,-0.6553156609031779,-0.39394585183116615,1,2,0,1,4,1,0,1,0,0.9541672696915905,1,2,0.26964072517966803,-0.6441737859591142,2,1.1234884842349564,2,0,1,4,3,2,4,0
0,0,0.3067985836207647,-0.7276126805364339,-0.8885902310562849,1,1,2,1,1,1,2,1,2,0.6251551833228638,0,2,0.8671619273835254,-0.6441737859591142,0,0.3643428497461381,2,0,0,1,3,1,2,0
0,0,-0.3039241985844237,-0.8722067198029458,-1.1359124206688442,1,2,0,1,4,1,1,0,0,0.7104546131221636,1,2,-0.4274673440581655,-0.678632896255647,0,0.6455078995568112,2,0,1,4,3,2,4,0
0,0,-1.7580260609777234,-0.43842460200341016,-0.6412680414437255,0,1,0,1,1,1,2,1,1,0.01587354189929579,0,1,-0.32788047702418927,-0.628858625827322,0,1.0813137267633557,1,1,1,1,1,0,7,0
1,0,-0.5947445710630878,-0.8722067198029458,-0.1466236622186068,1,2,0,1,4,3,0,1,0,0.9541672696915905,2,0,-0.0291198759222606,-0.6939480563874393,0,2.683954510684194,2,0,1,2,2,0,0,1
1,0,-0.7401547573024095,-0.5830186412699221,0.0017696515489287554,1,2,0,1,1,1,1,0,0,0.6982689802936914,2,1,0.17005385814569182,0.7862621703502913,0,-0.18392899738467525,0,1,0,1,3,2,8,0
1,0,-0.15851401234509166,-0.7276126805364339,-0.39394585183116615,1,2,4,1,3,1,0,1,2,1.5390776454582158,2,1,0.7675750603495491,-0.63268741586027,0,-0.4088610372332139,0,1,1,1,3,2,5,0
1,1,-0.2748421613365635,0.1977891707692419,0.3974851549290237,1,2,0,1,1,1,1,1,0,0.8932391055492334,2,1,-0.9254016792280466,-0.7322359567169202,0,-0.2542202598373437,0,1,0,0,3,1,2,0
1,1,2.1680489674841903,1.0075157906617087,0.4716818118127917,0,1,4,0,2,1,3,1,0,-1.3854742333749104,1,2,0.17005385814569182,1.2625636504490332,0,-0.8306086119492241,1,1,0,5,4,0,0,0
1,0,-0.8855649435417415,-1.2336918179692256,-0.6412680414437255,0,1,0,1,1,1,1,1,0,-1.6291868899443378,1,1,-0.9254016792280466,1.683730554073323,0,-1.2523561866652344,2,1,0,4,1,0,3,0
0,0,0.7139471050908903,-0.7276126805364339,-0.6412680414437255,2,1,0,1,4,2,0,0,0,-1.6291868899443378,2,0,-1.3237491473639516,2.0283216570386506,0,-1.2523561866652344,2,0,0,2,2,0,0,1
1,0,0.8302752540823518,0.573733672862173,-0.03532867689295502,0,1,2,2,0,1,2,2,1,0.5642270191805072,0,2,-0.0291198759222606,-0.6939480563874393,0,1.1797214941970906,0,1,0,4,2,1,3,0
1,0,-1.0309751297810736,0.8629217513951968,-0.7649291362500052,1,1,3,0,1,0,1,1,2,0.3205143626110798,1,1,2.2613780658591924,-0.5790843553989967,1,1.0391389692917543,2,1,1,1,1,0,1,0
1,0,-2.6304871784137056,0.9352187710284527,0.2861901696033721,0,1,1,1,3,1,1,1,1,0.34488562826802255,0,1,0.07046699111171562,-0.6748041062226989,1,0.2940515872934697,0,1,1,1,1,0,3,0
1,0,-1.3217955022597376,-1.1613947983359696,-0.6412680414437255,1,1,0,1,2,1,1,2,0,0.11335860452706675,1,2,-1.0249885462620227,1.1323847893287984,1,-0.8306086119492241,2,1,0,4,3,2,4,0
1,1,-0.15851401234509166,1.0075157906617087,3.0685648027446653,0,2,5,1,1,0,0,1,0,0.7104546131221631,2,2,-1.0249885462620227,-0.7016056364533356,0,0.05506129495439737,2,1,0,4,3,2,4,0
1,0,-0.3039241985844237,0.13995155506263735,-0.39394585183116615,0,1,3,0,0,1,3,0,0,0.4423706908957935,0,2,2.1617911988252163,-0.6212010457614257,0,1.320304019102428,0,1,0,4,1,0,3,0
1,0,-0.5947445710630878,-0.43842460200341016,3.0685648027446653,1,1,5,0,2,1,2,1,1,0.6251551833228638,0,1,-0.6266410781261179,-0.7475511168487127,0,0.4346341121988062,2,1,1,7,1,0,9,0
0,0,-0.3039241985844237,-0.6553156609031779,-0.022962567412327096,2,1,2,2,1,2,1,1,1,1.2588080904033752,1,1,-0.12870674295623682,-0.6824616862885952,0,1.1516049892160238,2,0,0,3,2,0,0,0
1,0,-0.5656625338152172,0.573733672862173,0.5953429066190713,0,1,1,0,0,0,2,2,1,0.6251551833228638,0,2,0.36922759221364426,-0.6250298357943739,1,-1.2523561866652344,0,1,1,3,1,0,3,0
0,0,-0.24576012408869294,-1.1613947983359696,-0.8885902310562849,0,1,0,1,1,1,2,1,1,0.5885982848374494,0,2,0.36922759221364426,-0.6518313660250105,0,0.5049253746514747,1,1,1,1,1,0,1,0
0,0,1.150177663808876,-0.2938305627368983,0.5953429066190713,1,2,4,1,1,1,1,1,0,0.9297960040346478,1,1,-0.4274673440581655,-0.63268741586027,0,-0.6197348245912192,2,0,1,7,2,0,0,0
0,0,0.13230636013356212,-1.0890977787027136,-1.259573515475124,1,2,0,1,4,2,0,1,0,-1.6291868899443378,1,2,-0.8258148121940704,1.4157152517669567,0,-1.2523561866652344,2,0,0,2,2,0,0,1
0,0,-0.3039241985844237,-0.7276126805364339,-0.8885902310562849,1,2,0,1,2,1,2,1,2,-2.116612203083192,2,0,0.6679881933155729,2.3729127600039788,0,0.2659350823124023,2,1,0,1,0,1,5,0
0,0,3.040510084920162,1.5135949280945002,0.348020717006512,0,1,0,0,2,1,2,1,0,1.5390776454582158,2,2,1.0663356614514778,-0.6097146756625815,1,0.9266729493674848,0,1,1,4,1,0,3,0
0,0,0.859357291330212,-0.7999097001696899,-0.6412680414437255,0,2,0,1,4,2,0,1,0,0.5764126520089783,1,0,-0.4274673440581655,-0.6824616862885952,0,1.0110224643106864,2,0,0,2,2,0,0,1
0,0,0.04506024838997115,0.31346440218245153,-0.12189144325735093,0,1,0,1,0,1,2,0,0,0.41799942523885075,0,2,-0.8258148121940704,-0.6709753161897508,0,-0.24016200734680998,0,1,0,4,1,0,3,0
0,0,-1.0309751297810736,-0.8722067198029458,-0.022962567412327096,1,2,2,1,1,3,0,0,0,0.9541672696915905,2,0,0.17005385814569182,-0.5905707254978411,0,0.6173913945757444,2,0,0,2,2,0,0,1
1,0,-1.3217955022597376,-0.8722067198029458,-0.6412680414437255,1,2,5,1,1,1,2,1,0,-1.6291868899443378,1,2,-0.5270542110921417,1.7220184544028037,0,-1.2523561866652344,2,1,0,4,1,0,3,0
0,0,-0.5656625338152172,0.4291396335956611,0.348020717006512,1,2,2,1,1,1,0,1,0,0.3814425267534364,1,2,-0.22829360999021303,-0.5943995155307891,0,-0.18392899738467558,2,1,0,4,3,2,4,0
1,0,-0.15851401234509166,0.573733672862173,0.10069852739395259,0,1,1,1,2,1,2,1,2,-2.116612203083192,0,2,0.8671619273835254,1.3774273514374757,0,-0.8306086119492241,1,0,0,4,1,0,3,0
0,0,-0.7401547573024095,-1.0168007590694577,0.5953429066190713,2,2,2,1,4,1,1,0,0,-1.5073305616596242,2,2,-0.5270542110921417,1.3774273514374757,0,-1.2523561866652344,2,0,0,2,2,0,0,1
0,0,2.022638781244858,1.2967038691947324,1.2754789280536096,0,1,3,0,2,0,2,0,1,0.6860833474652204,1,2,1.2655093955194303,-0.6135434656955295,0,-0.4088610372332139,2,0,1,3,0,0,0,0
1,0,-0.013103826105759605,-1.1613947983359696,-0.8885902310562849,0,1,0,1,4,1,1,1,1,-1.6291868899443378,2,0,-1.2241622803299752,1.607154753414361,0,-1.2523561866652344,2,0,0,2,2,0,0,1
1,0,-0.39117031032802496,-0.43842460200341016,-0.6412680414437255,0,1,1,0,0,0,2,1,0,-0.4106236070972019,0,2,-0.46730209087175584,-0.2850332808685836,0,-0.3245115222900121,1,1,0,4,1,0,3,0
0,0,0.13230636013356212,-1.1613947983359696,-0.8885902310562849,0,1,0,1,2,1,1,1,0,-1.6291868899443378,1,1,-0.9254016792280466,1.2625636504490332,0,-1.2523561866652344,2,0,0,2,2,0,0,1
1,1,-0.3039241985844237,2.4534561833268276,2.326598233906987,1,2,0,1,1,1,1,1,1,0.698268980293692,3,0,-0.7262279451600941,-0.7169207965851279,0,0.20970207235026728,2,1,0,6,3,2,4,0
1,0,-0.5947445710630878,-0.7276126805364339,-0.39394585183116615,1,1,2,1,3,0,0,1,2,0.7470115116075775,3,2,0.17005385814569182,-0.6671465261568028,2,0.3643428497461381,0,1,0,7,4,0,0,0
1,0,1.004767477569544,-0.07693950383713047,0.348020717006512,1,1,2,0,2,1,1,1,1,0.6251551833228638,0,2,-1.0249885462620227,-0.6403449959261661,0,0.49086712216094097,2,1,0,4,3,2,10,0
1,0,0.13230636013356212,-0.7276126805364339,4.057853561194902,1,1,2,1,1,1,1,0,0,0.3205143626110798,2,2,-0.32788047702418927,-0.6862904763215433,0,0.4346341121988062,2,1,1,4,1,0,7,0
0,0,-1.3217955022597376,-0.7999097001696899,0.10069852739395259,1,2,2,1,4,1,1,1,1,1.2588080904033752,2,2,-0.22829360999021303,-0.6518313660250105,0,1.601469068913101,2,0,0,2,2,0,0,1
1,0,0.7139471050908903,-0.43842460200341016,0.10069852739395259,1,1,5,0,3,0,3,1,0,-1.263617905090197,0,2,0.6679881933155729,1.5305789527553995,1,-0.8306086119492241,1,1,0,4,1,0,3,0
1,1,0.27771654637289417,0.4291396335956611,0.5953429066190713,0,1,5,1,1,1,2,0,0,0.4058137924103791,0,2,-1.0249885462620227,-0.6671465261568028,0,-0.26827851232787736,0,1,1,1,1,0,3,0
1,0,1.0338495148174145,-0.07693950383713047,-0.8885902310562849,0,0,4,0,2,1,1,1,0,-0.13035405204236067,0,2,1.3650962625534064,-0.63268741586027,0,-0.1276959874225405,0,1,0,1,3,2,5,0
1,0,0.13230636013356212,-1.1613947983359696,-0.8885902310562849,0,1,0,1,4,1,1,1,0,-1.6291868899443378,1,1,-0.8258148121940704,1.300851550778514,2,-0.8306086119492241,2,1,0,4,3,2,4,0
1,0,-0.3039241985844237,-1.1613947983359696,-0.047694786373582945,2,2,0,1,4,1,0,0,0,-1.5073305616596242,2,2,-0.7262279451600941,1.2242757501195525,0,-1.2523561866652344,2,1,0,4,3,2,4,0
1,0,-2.0488464334563874,-0.43842460200341016,-0.1466236622186068,1,2,0,1,1,1,1,1,0,0.01587354189929579,1,1,-0.3876325972445751,0.164466668999522,0,4.792692384264244,0,1,1,4,1,0,3,0
1,0,0.27771654637289417,-1.0168007590694577,-0.39394585183116615,0,2,1,1,0,0,2,1,0,-1.6291868899443378,0,2,0.36922759221364426,2.0283216570386506,0,-1.1117736617598974,2,1,0,4,1,0,3,0
0,0,0.13230636013356212,0.24116738254919556,0.5953429066190713,0,2,0,1,1,1,1,1,0,-1.6291868899443378,0,2,-0.12870674295623682,1.7603063547322846,0,-0.8306086119492241,2,0,0,2,2,0,0,1
1,0,-0.3039241985844237,-1.0168007590694577,-1.1359124206688442,1,2,0,1,1,1,2,1,0,-1.6291868899443378,0,2,-0.4274673440581655,1.5688668530848802,0,-1.1117736617598974,2,1,0,4,1,0,3,0
0,0,1.877228595005526,0.9352187710284527,0.8179328772703749,0,1,1,0,1,0,2,2,2,0.6251551833228638,0,2,0.010714870891329744,-0.6633177361238547,2,0.6173913945757444,1,1,0,3,1,0,3,0
1,0,-2.485076992174373,0.21224857469589328,-0.022962567412327096,1,1,0,1,0,1,0,1,0,-1.3489173348894963,1,2,-1.2241622803299752,1.951745856379689,0,-1.5335212364759077,2,1,0,4,3,2,5,0
0,0,-0.15851401234509166,-0.5830186412699221,-0.6412680414437255,2,2,5,1,4,1,0,0,0,-1.5073305616596242,1,2,-0.0291198759222606,1.7603063547322846,0,0.012886537482796319,2,0,0,2,2,0,0,1
1,0,1.7318184087661939,-0.6553156609031779,2.2029371391007073,1,2,5,1,2,1,1,0,0,0.6860833474652204,1,1,-0.7262279451600941,-0.6901192663544913,0,0.2799933348029357,2,1,1,1,1,0,9,0
1,0,0.13230636013356212,0.2845455943291492,0.5953429066190713,1,1,3,0,3,1,0,0,1,0.6251551833228638,2,1,2.06220433179124,-0.5293100849706717,0,-1.5335212364759077,1,1,0,1,1,0,1,0
0,0,0.7139471050908903,-1.1613947983359696,-0.1466236622186068,2,2,0,1,1,2,0,1,0,-1.5073305616596242,2,2,-0.7262279451600941,1.4540031520964376,2,-1.5335212364759077,2,0,0,2,2,0,0,1
