surgery,age,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,outcome,surgical_lesion,cp_data,lesion_1_site,lesion_1_type,lesion_1_subtype,lesion_1_specific,num_lesions
1,0,37.3,40.0,20.0,1,1,0,1,2,1,1,2,0,4.66,1,2,36.0,53.6,1,2.0,2,1,0,4,3,2,4,0
1,1,38.1,100.0,80.0,0,2,5,1,1,0,0,1,0,5.64,2,2,36.0,5.7,0,3.2600000000000002,2,1,0,4,3,2,4,0
1,0,38.0,76.0,24.0,0,1,3,0,0,1,3,0,0,5.2,0,2,68.0,7.8,0,5.0600000000000005,0,1,0,4,1,0,3,0
1,0,37.8,60.0,80.0,1,1,5,0,2,1,2,1,1,5.5,0,1,40.0,4.5,0,3.8,2,1,1,7,1,0,9,0
0,0,38.0,54.0,30.0,2,1,2,2,1,2,1,1,1,6.540000000000001,1,1,45.0,6.2,0,4.82,2,0,0,3,2,0,0,0
1,0,37.82,88.0,40.0,0,1,1,0,0,0,2,2,1,5.5,0,2,50.0,7.7,1,1.4,0,1,1,3,1,0,3,0
0,0,38.04,40.0,16.0,0,1,0,1,1,1,2,1,1,5.4399999999999995,0,2,50.0,7.0,0,3.9,1,1,1,1,1,0,1,0
0,0,39.0,64.0,40.0,1,2,4,1,1,1,1,1,0,6.0,1,1,42.0,7.5,0,2.3,2,0,1,7,2,0,0,0
0,0,38.3,42.0,10.0,1,2,0,1,4,2,0,1,0,1.8,1,2,38.0,61.0,0,1.4,2,0,0,2,2,0,0,1
0,0,38.0,52.0,16.0,1,2,0,1,2,1,2,1,2,1.0,2,0,53.0,86.0,0,3.56,2,1,0,1,0,1,5,0
0,0,40.3,114.0,36.0,0,1,0,0,2,1,2,1,0,7.0,2,2,57.0,8.1,1,4.5,0,1,1,4,1,0,3,0
0,0,38.8,50.0,20.0,0,2,0,1,4,2,0,1,0,5.42,1,0,42.0,6.2,0,4.619999999999999,2,0,0,2,2,0,0,1
0,0,38.24,80.8,28.4,0,1,0,1,0,1,2,0,0,5.16,0,2,38.0,6.5,0,2.84,0,1,0,4,1,0,3,0
0,0,37.5,48.0,30.0,1,2,2,1,1,3,0,0,0,6.04,2,0,48.0,8.6,0,4.0600000000000005,2,0,0,2,2,0,0,1
1,0,37.3,48.0,20.0,1,2,5,1,1,1,2,1,0,1.8,1,2,41.0,69.0,0,1.4,2,1,0,4,1,0,3,0
0,0,37.82,84.0,36.0,1,2,2,1,1,1,0,1,0,5.1,1,2,44.0,8.5,0,2.9199999999999995,2,1,0,4,3,2,4,0
1,0,38.1,88.0,32.0,0,1,1,1,2,1,2,1,2,1.0,0,2,55.0,60.0,0,2.0,1,0,0,4,1,0,3,0
0,0,37.7,44.0,40.0,2,2,2,1,4,1,1,0,0,2.0,2,2,41.0,60.0,0,1.4,2,0,0,2,2,0,0,1
0,0,39.6,108.0,51.0,0,1,3,0,2,0,2,0,1,5.6,1,2,59.0,8.0,0,2.6,2,0,1,3,0,0,0,0
1,0,38.2,40.0,16.0,0,1,0,1,4,1,1,1,1,1.8,2,0,34.0,66.0,0,1.4,2,0,0,2,2,0,0,1
1,0,37.94,60.0,20.0,0,1,1,0,0,0,2,1,0,3.8,0,2,41.6,16.580000000000002,0,2.7199999999999998,1,1,0,4,1,0,3,0
0,0,38.3,40.0,16.0,0,1,0,1,2,1,1,1,0,1.8,1,1,37.0,57.0,0,1.4,2,0,0,2,2,0,0,1
1,1,38.0,140.0,68.0,1,2,0,1,1,1,1,1,1,5.62,3,0,39.0,5.3,0,3.4799999999999995,2,1,0,6,3,2,4,0
1,0,37.8,52.0,24.0,1,1,2,1,3,0,0,1,2,5.7,3,2,48.0,6.6,2,3.7,0,1,0,7,4,0,0,0
1,0,38.9,70.0,36.0,1,1,2,0,2,1,1,1,1,5.5,0,2,36.0,7.3,0,3.88,2,1,0,4,3,2,10,0
1,0,38.3,52.0,96.0,1,1,2,1,1,1,1,0,0,5.0,2,2,43.0,6.1,0,3.8,2,1,1,4,1,0,7,0
0,0,37.3,50.0,32.0,1,2,2,1,4,1,1,1,1,6.540000000000001,2,2,44.0,7.0,0,5.46,2,0,0,2,2,0,0,1
1,0,38.7,60.0,32.0,1,1,5,0,3,0,3,1,0,2.4,0,2,53.0,64.0,1,2.0,1,1,0,4,1,0,3,0
1,1,38.4,84.0,40.0,0,1,5,1,1,1,2,0,0,5.14,0,2,36.0,6.6,0,2.8,0,1,1,1,1,0,3,0
1,0,38.92,70.0,16.0,0,0,4,0,2,1,1,1,0,4.26,0,2,60.0,7.5,0,3.0,0,1,0,1,3,2,5,0
1,0,38.3,40.0,16.0,0,1,0,1,4,1,1,1,0,1.8,1,1,38.0,58.0,2,2.0,2,1,0,4,3,2,4,0
1,0,38.0,40.0,29.6,2,2,0,1,4,1,0,0,0,2.0,2,2,39.0,56.0,0,1.4,2,1,0,4,3,2,4,0
1,0,36.8,60.0,28.0,1,2,0,1,1,1,1,1,0,4.5,1,1,42.4,28.320000000000004,0,10.0,0,1,1,4,1,0,3,0
1,0,38.4,44.0,24.0,0,2,1,1,0,0,2,1,0,1.8,0,2,50.0,77.0,0,1.6,2,1,0,4,1,0,3,0
0,0,38.3,78.8,40.0,0,2,0,1,1,1,1,1,0,1.8,0,2,45.0,70.0,0,2.0,2,0,0,2,2,0,0,1
1,0,38.0,44.0,12.0,1,2,0,1,1,1,2,1,0,1.8,0,2,42.0,65.0,0,1.6,2,1,0,4,1,0,3,0
0,0,39.5,98.0,43.6,0,1,1,0,1,0,2,2,2,5.5,0,2,46.4,6.7,2,4.0600000000000005,1,1,0,3,1,0,3,0
1,0,36.5,78.0,30.0,1,1,0,1,0,1,0,1,0,2.2600000000000002,1,2,34.0,75.0,0,1.0,2,1,0,4,3,2,5,0
0,0,38.1,56.0,20.0,2,2,5,1,4,1,0,0,0,2.0,1,2,46.0,70.0,0,3.2,2,0,0,2,2,0,0,1
1,0,39.4,54.0,66.0,1,2,5,1,2,1,1,0,0,5.6,1,1,39.0,6.0,0,3.5799999999999996,2,1,1,1,1,0,9,0
1,0,38.3,80.0,40.0,1,1,3,0,3,1,0,0,1,5.5,2,1,67.0,10.2,0,1.0,1,1,0,1,1,0,1,0
0,0,38.7,40.0,28.0,2,2,0,1,1,2,0,1,0,2.0,2,2,39.0,62.0,2,1.0,2,0,0,2,2,0,0,1
1,0,38.2,64.0,24.0,1,2,2,1,3,0,2,1,0,5.3,0,1,45.0,7.5,2,2.0,0,1,1,4,1,0,3,0
0,0,37.6,48.0,20.0,0,2,1,1,4,2,2,1,0,5.680000000000001,2,0,37.0,5.5,0,4.88,1,1,0,1,1,0,3,0
1,0,38.0,42.0,68.0,1,2,0,1,1,1,1,1,1,5.6,0,1,41.0,7.6,0,3.62,2,1,0,1,1,0,3,0
1,0,38.7,64.8,42.8,0,2,2,1,0,0,1,1,1,5.04,1,1,33.0,6.5,0,3.3600000000000003,2,1,0,4,3,2,10,0
1,0,37.4,50.0,32.0,0,1,0,1,3,0,0,1,0,6.540000000000001,2,1,45.0,7.9,0,1.0,2,1,1,1,1,0,1,0
1,0,37.4,84.0,20.0,1,1,2,1,2,1,2,1,0,2.2600000000000002,1,1,31.0,61.0,0,1.0,1,0,0,1,1,0,1,0
1,0,38.4,49.0,24.0,1,2,0,1,1,1,0,1,0,5.42,2,1,44.0,7.6,0,4.7,2,1,0,1,1,0,9,0
1,0,37.8,30.0,12.0,0,2,0,1,1,1,1,1,1,4.66,1,1,45.4,6.82,0,2.06,0,1,0,1,3,2,8,0
0,0,37.6,88.0,36.0,0,2,0,1,1,1,1,0,2,1.5,1,2,44.0,6.0,0,2.9199999999999995,0,1,0,5,4,0,0,0
0,0,37.9,40.0,24.0,1,2,0,1,2,1,0,1,0,5.34,1,1,40.0,5.7,0,4.68,2,1,0,3,2,0,0,0
1,0,38.68,100.0,32.0,0,1,1,0,0,0,2,1,1,5.1,3,2,59.0,6.3,0,3.7600000000000002,0,1,0,3,1,0,3,0
1,1,38.1,136.0,48.0,0,1,2,1,0,2,2,1,1,4.4,3,2,33.0,4.9,0,2.9,0,1,1,1,1,0,3,0
1,0,38.78,88.0,29.8,0,1,2,0,0,1,2,2,1,5.4,0,2,46.0,5.9,0,4.859999999999999,0,1,0,4,2,1,3,0
1,0,38.0,48.0,25.2,1,2,0,1,4,3,3,1,1,4.4,0,2,40.8,56.739999999999995,0,2.42,2,1,0,4,3,2,4,0
0,0,38.0,56.0,25.2,1,2,2,1,4,2,0,0,0,1.8,2,0,42.0,71.0,0,3.2,2,0,0,2,2,0,0,1
0,0,38.0,60.0,32.0,1,2,0,1,1,1,2,0,0,6.44,1,2,50.0,7.0,2,1.0,2,0,0,2,2,0,0,1
1,0,38.1,44.0,9.0,0,2,0,1,2,3,0,0,0,5.140000000000001,0,2,31.0,7.3,0,2.7800000000000002,2,0,0,7,3,1,2,0
0,0,36.0,42.0,30.0,0,1,4,1,1,1,2,1,1,5.7,1,1,64.0,6.8,0,3.62,0,0,0,5,4,0,0,0
1,0,39.56,120.0,34.4,0,1,3,0,0,0,3,1,1,6.04,0,2,57.0,4.5,1,3.9,0,1,1,4,1,0,3,0
1,0,37.8,48.0,28.0,1,2,0,0,4,3,0,1,0,6.04,2,0,46.0,5.9,0,7.0,2,0,1,2,2,0,0,1
1,0,37.1,84.0,40.0,0,1,3,1,2,0,3,2,1,2.0,0,2,75.0,81.0,0,2.46,1,0,0,5,4,0,0,0
0,0,37.7,80.0,32.0,0,1,5,1,2,1,2,1,0,2.2,1,1,50.0,80.0,0,2.2600000000000002,2,1,0,2,2,0,0,1
1,0,38.2,48.0,28.4,1,1,2,1,1,0,3,0,2,2.0,0,2,42.0,71.0,0,1.6,2,1,0,4,3,2,4,0
0,0,38.0,44.0,12.0,2,2,2,1,1,0,2,0,1,6.5,2,1,33.0,6.5,0,2.7800000000000002,0,1,0,1,1,0,7,0
1,0,38.3,132.0,27.2,0,1,3,0,2,0,1,1,2,6.2,0,1,57.0,8.0,0,5.2,2,1,1,1,3,2,5,0
0,0,38.7,48.0,24.0,1,2,0,1,4,2,2,0,0,1.8,2,2,34.0,63.0,0,1.2,2,0,0,2,2,0,0,1
0,0,38.9,44.0,14.0,0,2,0,1,2,1,1,1,0,1.8,1,2,33.0,64.0,0,1.4,2,0,0,2,2,0,0,1
1,0,39.3,88.0,50.4,1,1,3,0,3,0,1,0,2,4.0,0,1,75.0,21.759999999999998,1,4.3,0,1,1,1,1,0,6,0
1,0,38.56,100.0,38.4,0,1,1,0,1,0,3,1,0,2.0,0,2,68.0,64.0,1,2.0,2,1,0,1,1,0,7,0
0,0,38.6,48.0,20.0,0,2,0,1,4,1,1,1,0,5.74,1,2,50.0,7.3,2,3.7,2,0,1,4,3,2,4,0
0,0,38.8,48.0,40.0,1,2,2,1,1,1,3,1,1,2.0,1,2,41.0,65.0,0,1.4,2,1,0,3,3,1,2,0
0,0,38.0,48.0,20.0,0,1,1,1,4,0,1,1,1,5.0,0,2,49.0,8.3,2,4.0600000000000005,2,0,1,3,2,0,0,0
0,0,38.6,52.0,20.0,1,2,0,1,1,1,1,0,0,4.74,2,2,36.0,6.6,2,5.0,2,0,1,2,2,0,0,1
1,0,37.8,60.0,24.0,1,1,2,0,1,0,3,1,2,2.0,1,2,52.0,75.0,0,3.4,1,1,0,1,1,0,3,0
0,0,38.0,42.0,40.0,0,2,0,1,1,1,0,1,1,4.5,1,2,47.4,30.02,0,3.04,2,0,0,4,3,2,4,0
0,0,38.08,57.0,12.0,1,2,5,1,2,2,1,2,0,4.74,2,1,44.0,7.5,0,3.7399999999999998,2,0,1,2,2,0,0,1
1,0,38.08,84.0,39.6,1,1,0,1,3,1,2,0,0,2.2600000000000002,0,2,35.0,58.0,0,1.0,2,1,0,3,1,0,3,0
1,0,38.3,42.0,24.0,1,2,0,1,1,1,1,1,0,5.1,1,2,40.0,8.5,0,4.68,0,1,0,6,3,2,8,0
0,0,39.5,60.0,10.0,0,2,0,0,1,1,1,1,0,2.46,1,2,38.0,56.0,2,1.56,2,0,0,2,2,0,0,1
1,0,38.0,66.0,20.0,1,1,2,1,0,1,0,0,0,2.2600000000000002,1,1,46.0,46.0,1,2.0,1,1,0,9,1,0,7,0
1,0,38.7,76.0,39.2,1,2,4,0,1,1,1,1,1,6.2,0,1,50.0,8.0,0,3.54,2,1,1,1,1,0,1,0
1,0,39.4,120.0,48.0,1,1,4,1,1,1,2,0,1,2.2,0,2,56.0,64.0,2,2.0,1,0,0,5,4,0,0,0
1,0,38.3,40.0,18.0,1,2,0,1,1,2,0,2,1,5.64,3,0,43.0,5.9,2,2.5,2,0,1,2,2,0,0,1
0,0,38.8,44.0,24.0,1,2,0,1,1,1,0,1,0,5.4399999999999995,1,0,36.2,6.3,0,3.0599999999999996,2,0,0,4,3,2,4,0
1,0,38.4,104.0,40.0,1,2,2,1,2,0,1,1,2,6.5,1,1,55.0,8.5,0,3.7199999999999998,2,1,0,1,3,1,2,0
1,0,38.44,65.0,24.0,0,1,0,0,0,1,3,2,0,4.5,0,2,54.6,6.9799999999999995,0,3.38,1,1,0,4,1,0,3,0
0,0,37.5,44.0,20.0,1,2,2,1,1,2,0,1,0,5.540000000000001,2,1,35.0,7.2,0,3.3,2,0,0,2,2,0,0,1
0,0,39.0,86.0,16.0,0,1,4,1,1,1,2,0,1,5.2,0,1,68.0,5.8,1,6.0,0,1,1,7,4,0,0,0
1,0,38.5,129.0,48.0,0,1,2,1,2,0,2,0,2,2.0,0,2,57.0,66.0,1,2.0,2,1,0,1,1,0,9,0
1,0,38.5,104.0,34.4,0,1,4,0,2,0,2,1,2,4.1,0,1,69.0,8.6,0,3.4,0,1,1,1,1,0,6,0
0,0,38.32,93.6,26.6,0,0,3,1,3,1,3,1,0,3.3,1,2,48.0,16.84,0,2.0,0,1,1,4,4,0,0,0
1,0,38.16861924686192,72.0,30.46058091286307,1,1,0,1,1,1,1,1,1,4.7075471698113205,1,1,46.30740740740741,24.274436090225564,0,3.0396039603960396,2,1,0,1,1,0,1,0
1,0,38.2,60.0,30.0,1,2,2,1,1,1,0,1,0,1.8,1,1,48.0,66.0,0,3.66,2,1,0,9,3,2,5,0
1,0,38.42,68.0,14.0,1,1,1,1,3,1,2,1,0,4.3,1,2,41.8,16.759999999999998,0,2.8,0,1,1,3,1,0,3,0
1,0,38.18000000000001,60.0,30.0,0,1,1,0,0,0,3,0,0,2.0,0,1,45.0,70.0,1,2.0,2,1,0,9,3,2,4,0
0,0,38.5,100.0,25.6,0,1,4,0,3,1,3,1,0,3.5,0,2,55.4,28.82,0,2.2800000000000002,1,0,1,5,3,2,4,0
1,0,38.4,84.0,30.0,0,2,4,0,3,1,2,1,2,6.5,0,1,47.0,7.5,1,4.739999999999999,0,1,0,1,0,0,0,0
0,0,37.8,48.0,14.0,1,2,0,1,1,1,1,0,2,5.3,2,2,35.0,7.5,0,3.38,2,0,1,4,3,2,4,0
1,0,38.0,76.0,24.0,0,1,3,0,0,1,3,0,0,5.2,0,2,68.0,7.8,0,5.0600000000000005,0,1,0,1,1,0,3,0
